song,artist,album_name,album_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,id,uri,uri,track_href,time_signature,song,artist,album_name,album_id,duration_ms,duration_ms,explicit,popularity
Can't Fight The Fire,Dani Corbalan,I'll Be With You,130UPFcUwlbURjzn02Blxe,0.802,0.671,9.0,-7.286,0.0,0.036,0.0418,0.125,0.0793,0.401,121.995,2g1KYsif1DK5UEGZiQMdXg,2g1KYsif1DK5UEGZiQMdXg,spotify:track:2g1KYsif1DK5UEGZiQMdXg,spotify:track:2g1KYsif1DK5UEGZiQMdXg,https://api.spotify.com/v1/tracks/2g1KYsif1DK5UEGZiQMdXg,4.0,Can't Fight The Fire,Dani Corbalan,I'll Be With You,130UPFcUwlbURjzn02Blxe,338852.0,338852,False,13
Humbaya - Radio Edit,Dani Corbalan,Humbaya,7bCKcOCmjBcKlhAFsc5DPZ,0.705,0.941,11.0,-5.22,0.0,0.0306,0.0397,0.169,0.0607,0.592,124.002,1qlYSa77lP2QqpSiiKQmxR,1qlYSa77lP2QqpSiiKQmxR,spotify:track:1qlYSa77lP2QqpSiiKQmxR,spotify:track:1qlYSa77lP2QqpSiiKQmxR,https://api.spotify.com/v1/tracks/1qlYSa77lP2QqpSiiKQmxR,4.0,Humbaya - Radio Edit,Dani Corbalan,Humbaya,7bCKcOCmjBcKlhAFsc5DPZ,254758.0,254757,False,14
Resurrected,Dani Corbalan,I'll Be With You,130UPFcUwlbURjzn02Blxe,0.755,0.534,11.0,-7.996,0.0,0.043,0.00453,0.12,0.546,0.344,122.006,53WRUhUpVAfRxRzzP45lSs,53WRUhUpVAfRxRzzP45lSs,spotify:track:53WRUhUpVAfRxRzzP45lSs,spotify:track:53WRUhUpVAfRxRzzP45lSs,https://api.spotify.com/v1/tracks/53WRUhUpVAfRxRzzP45lSs,4.0,Resurrected,Dani Corbalan,I'll Be With You,130UPFcUwlbURjzn02Blxe,307377.0,307377,False,13
Never Felt Like This,Dani Corbalan,2022 Album,4hT8Qu9XrcC4FqX8YxukOn,0.706,0.714,0.0,-9.979,0.0,0.0723,0.182,0.00112,0.135,0.21,119.994,5K26VpC5l3tgUJ9JafqruV,5K26VpC5l3tgUJ9JafqruV,spotify:track:5K26VpC5l3tgUJ9JafqruV,spotify:track:5K26VpC5l3tgUJ9JafqruV,https://api.spotify.com/v1/tracks/5K26VpC5l3tgUJ9JafqruV,4.0,Never Felt Like This,Dani Corbalan,2022 Album,4hT8Qu9XrcC4FqX8YxukOn,161764.0,161764,False,16
A Dios le caigo bien,Juanma Corbalán,A Dios le caigo bien,1rVhnWGweB60ZuBaYmh33V,0.53,0.435,4.0,-12.696,1.0,0.0395,0.564,0.11,0.102,0.304,82.982,3cD7eY9TkK4DGluReumRFD,3cD7eY9TkK4DGluReumRFD,spotify:track:3cD7eY9TkK4DGluReumRFD,spotify:track:3cD7eY9TkK4DGluReumRFD,https://api.spotify.com/v1/tracks/3cD7eY9TkK4DGluReumRFD,4.0,A Dios le caigo bien,Juanma Corbalán,A Dios le caigo bien,1rVhnWGweB60ZuBaYmh33V,215744.0,215743,False,8
Never Look Back - Radio Edit,Dani Corbalan,Best of Dani Corbalan 2019,2nbWxTOcwzW9HfLnSTV31k,0.689,0.703,5.0,-7.906,0.0,0.0457,0.0129,0.0321,0.0829,0.772,120.016,22sLznK0uWMLhSKZSFcOmt,22sLznK0uWMLhSKZSFcOmt,spotify:track:22sLznK0uWMLhSKZSFcOmt,spotify:track:22sLznK0uWMLhSKZSFcOmt,https://api.spotify.com/v1/tracks/22sLznK0uWMLhSKZSFcOmt,4.0,Never Look Back - Radio Edit,Dani Corbalan,Best of Dani Corbalan 2019,2nbWxTOcwzW9HfLnSTV31k,220000.0,220000,False,13
Back to Love - Radio Edit,Dani Corbalan,Best of Dani Corbalan 2019,2nbWxTOcwzW9HfLnSTV31k,0.68,0.744,11.0,-6.396,0.0,0.0311,0.0842,0.0806,0.291,0.324,119.963,33U8AGXm5UbVKZAqZv8SEb,33U8AGXm5UbVKZAqZv8SEb,spotify:track:33U8AGXm5UbVKZAqZv8SEb,spotify:track:33U8AGXm5UbVKZAqZv8SEb,https://api.spotify.com/v1/tracks/33U8AGXm5UbVKZAqZv8SEb,4.0,Back to Love - Radio Edit,Dani Corbalan,Best of Dani Corbalan 2019,2nbWxTOcwzW9HfLnSTV31k,168625.0,168625,False,4
Earthquake,Dani Corbalan,Best of Dani Corbalan 2019,2nbWxTOcwzW9HfLnSTV31k,0.823,0.419,9.0,-8.71,1.0,0.0427,0.00409,0.0397,0.144,0.465,120.982,1zKgTWtuw16ODCuQyqmBQi,1zKgTWtuw16ODCuQyqmBQi,spotify:track:1zKgTWtuw16ODCuQyqmBQi,spotify:track:1zKgTWtuw16ODCuQyqmBQi,https://api.spotify.com/v1/tracks/1zKgTWtuw16ODCuQyqmBQi,4.0,Earthquake,Dani Corbalan,Best of Dani Corbalan 2019,2nbWxTOcwzW9HfLnSTV31k,313017.0,313016,False,10
Survive,Dani Corbalan,Survive,2p8v28jUfYv2SPXKhfmZM4,0.707,0.786,6.0,-6.572,0.0,0.0364,0.439,0.0159,0.168,0.426,121.97,5ultpsfRKfmQNdgoRpPvlX,5ultpsfRKfmQNdgoRpPvlX,spotify:track:5ultpsfRKfmQNdgoRpPvlX,spotify:track:5ultpsfRKfmQNdgoRpPvlX,https://api.spotify.com/v1/tracks/5ultpsfRKfmQNdgoRpPvlX,4.0,Survive,Dani Corbalan,Survive,2p8v28jUfYv2SPXKhfmZM4,177089.0,177089,False,10
For You,Dani Corbalan,For You,2n9jGeUKdjOtPFap1Hkcah,0.692,0.854,5.0,-8.492,0.0,0.0508,0.142,0.00303,0.321,0.137,119.936,0eHy0Jz9hdyteVMDm69h4R,0eHy0Jz9hdyteVMDm69h4R,spotify:track:0eHy0Jz9hdyteVMDm69h4R,spotify:track:0eHy0Jz9hdyteVMDm69h4R,https://api.spotify.com/v1/tracks/0eHy0Jz9hdyteVMDm69h4R,4.0,For You,Dani Corbalan,For You,2n9jGeUKdjOtPFap1Hkcah,262000.0,262000,False,5
Loneliness,Dani Corbalan,Loneliness,3Tz4sB4U3G6VY91peSaR3B,0.431,0.513,4.0,-10.624,0.0,0.0356,0.0506,0.348,0.379,0.0989,119.953,1bJCdA8CkbcFdE30lKdQoQ,1bJCdA8CkbcFdE30lKdQoQ,spotify:track:1bJCdA8CkbcFdE30lKdQoQ,spotify:track:1bJCdA8CkbcFdE30lKdQoQ,https://api.spotify.com/v1/tracks/1bJCdA8CkbcFdE30lKdQoQ,4.0,Loneliness,Dani Corbalan,Loneliness,3Tz4sB4U3G6VY91peSaR3B,328119.0,328118,False,5
Close My Eyes - Radio Edit,Dani Corbalan,Close My Eyes,0zfK5AmwFM19uTBw7oY8PV,0.719,0.509,8.0,-9.189,0.0,0.0299,0.00397,0.0374,0.08,0.206,120.014,2JpFVjBwahPoC8rReeHcBe,2JpFVjBwahPoC8rReeHcBe,spotify:track:2JpFVjBwahPoC8rReeHcBe,spotify:track:2JpFVjBwahPoC8rReeHcBe,https://api.spotify.com/v1/tracks/2JpFVjBwahPoC8rReeHcBe,4.0,Close My Eyes - Radio Edit,Dani Corbalan,Close My Eyes,0zfK5AmwFM19uTBw7oY8PV,133000.0,133000,False,12
Ankara,Dani Corbalan,Ankara,04sXuuJmDrpQVwU0lS4v14,0.63,0.645,9.0,-7.452,0.0,0.03,0.0448,0.042,0.0511,0.384,120.028,7DH1LPDw56HGltctZ0Eb2l,7DH1LPDw56HGltctZ0Eb2l,spotify:track:7DH1LPDw56HGltctZ0Eb2l,spotify:track:7DH1LPDw56HGltctZ0Eb2l,https://api.spotify.com/v1/tracks/7DH1LPDw56HGltctZ0Eb2l,4.0,Ankara,Dani Corbalan,Ankara,04sXuuJmDrpQVwU0lS4v14,265000.0,265000,False,10
Forbidden Sax - Radio Edit,Dani Corbalan,Forbidden Sax,5UcHWqKVysse8FDEdueazX,0.748,0.642,1.0,-7.819,1.0,0.119,0.0324,7.46e-05,0.163,0.228,119.981,3EZyvMkp5beBE1HXHZWWnG,3EZyvMkp5beBE1HXHZWWnG,spotify:track:3EZyvMkp5beBE1HXHZWWnG,spotify:track:3EZyvMkp5beBE1HXHZWWnG,https://api.spotify.com/v1/tracks/3EZyvMkp5beBE1HXHZWWnG,4.0,Forbidden Sax - Radio Edit,Dani Corbalan,Forbidden Sax,5UcHWqKVysse8FDEdueazX,234500.0,234500,False,9
Forever Young - Radio Edit,Dani Corbalan,Forever Young,2V3WExkLrfkFT0ZKusQjlN,0.784,0.748,9.0,-6.235,0.0,0.0316,0.00334,0.0447,0.259,0.756,119.974,5tk6cik9o5clueGcyiVePH,5tk6cik9o5clueGcyiVePH,spotify:track:5tk6cik9o5clueGcyiVePH,spotify:track:5tk6cik9o5clueGcyiVePH,https://api.spotify.com/v1/tracks/5tk6cik9o5clueGcyiVePH,4.0,Forever Young - Radio Edit,Dani Corbalan,Forever Young,2V3WExkLrfkFT0ZKusQjlN,187000.0,187000,False,4
Whisper In The Night - Radio Edit,Dani Corbalan,Whisper In The Night,1M8FJlNz2fPJRrXJPUWgbI,0.707,0.654,3.0,-6.931,0.0,0.0441,0.0177,0.000173,0.0432,0.689,119.978,4fG0P2gZPOspwVO671kAVk,4fG0P2gZPOspwVO671kAVk,spotify:track:4fG0P2gZPOspwVO671kAVk,spotify:track:4fG0P2gZPOspwVO671kAVk,https://api.spotify.com/v1/tracks/4fG0P2gZPOspwVO671kAVk,4.0,Whisper In The Night - Radio Edit,Dani Corbalan,Whisper In The Night,1M8FJlNz2fPJRrXJPUWgbI,213000.0,213000,False,10
Tararah,Dani Corbalan,Tararah,3iKwhaYAJiu2LGPzUYXJt1,0.613,0.825,1.0,-4.544,0.0,0.0831,0.415,0.456,0.188,0.17,126.109,2D2AozFmfwrksTPlxaNVGE,2D2AozFmfwrksTPlxaNVGE,spotify:track:2D2AozFmfwrksTPlxaNVGE,spotify:track:2D2AozFmfwrksTPlxaNVGE,https://api.spotify.com/v1/tracks/2D2AozFmfwrksTPlxaNVGE,4.0,Tararah,Dani Corbalan,Tararah,3iKwhaYAJiu2LGPzUYXJt1,142698.0,142698,False,6
Não Sei Dizer,Yuri Corbal,Não Sei Dizer,3r9vW7oxLjErW4xrLbVVBy,0.609,0.63,9.0,-7.65,1.0,0.0457,0.404,0.0,0.13,0.733,83.006,5Fxj0gCKLM7wEgLeuQn96K,5Fxj0gCKLM7wEgLeuQn96K,spotify:track:5Fxj0gCKLM7wEgLeuQn96K,spotify:track:5Fxj0gCKLM7wEgLeuQn96K,https://api.spotify.com/v1/tracks/5Fxj0gCKLM7wEgLeuQn96K,4.0,Não Sei Dizer,Yuri Corbal,Não Sei Dizer,3r9vW7oxLjErW4xrLbVVBy,222570.0,222570,False,33
Resurrected - Radio Edit,Dani Corbalan,I'll Be With You,130UPFcUwlbURjzn02Blxe,0.749,0.57,11.0,-8.517,0.0,0.0399,0.00167,0.146,0.12,0.388,121.991,0maLxdOV5N42mu1KPYIeZn,0maLxdOV5N42mu1KPYIeZn,spotify:track:0maLxdOV5N42mu1KPYIeZn,spotify:track:0maLxdOV5N42mu1KPYIeZn,https://api.spotify.com/v1/tracks/0maLxdOV5N42mu1KPYIeZn,4.0,Resurrected - Radio Edit,Dani Corbalan,I'll Be With You,130UPFcUwlbURjzn02Blxe,227213.0,227213,False,9
Fearless,Dani Corbalan,2021 Album,78iKkpDim5h5KUtxnYb35j,0.75,0.632,4.0,-11.309,0.0,0.0607,0.32,0.0546,0.193,0.701,118.003,5GGp8NVOdk1047gpDPolV0,5GGp8NVOdk1047gpDPolV0,spotify:track:5GGp8NVOdk1047gpDPolV0,spotify:track:5GGp8NVOdk1047gpDPolV0,https://api.spotify.com/v1/tracks/5GGp8NVOdk1047gpDPolV0,4.0,Fearless,Dani Corbalan,2021 Album,78iKkpDim5h5KUtxnYb35j,167764.0,167764,False,7
Fractured Heart,Dani Corbalan,2022 Album,4hT8Qu9XrcC4FqX8YxukOn,0.665,0.698,7.0,-6.892,1.0,0.111,0.194,0.204,0.105,0.386,123.965,5pIWgaWToFzyCmKoTYHTml,5pIWgaWToFzyCmKoTYHTml,spotify:track:5pIWgaWToFzyCmKoTYHTml,spotify:track:5pIWgaWToFzyCmKoTYHTml,https://api.spotify.com/v1/tracks/5pIWgaWToFzyCmKoTYHTml,4.0,Fractured Heart,Dani Corbalan,2022 Album,4hT8Qu9XrcC4FqX8YxukOn,166384.0,166383,False,11
"Si se fue, se fue",Natalia Corbalán,Pobre perro,1vSoPdmoCLwKM0nzzBQddc,0.786,0.803,11.0,-2.845,0.0,0.0496,0.338,3.8e-06,0.0621,0.792,98.076,3g6Gva8wnZgWgeSWUIW9Zy,3g6Gva8wnZgWgeSWUIW9Zy,spotify:track:3g6Gva8wnZgWgeSWUIW9Zy,spotify:track:3g6Gva8wnZgWgeSWUIW9Zy,https://api.spotify.com/v1/tracks/3g6Gva8wnZgWgeSWUIW9Zy,4.0,"Si se fue, se fue",Natalia Corbalán,Pobre perro,1vSoPdmoCLwKM0nzzBQddc,262480.0,262480,False,20
Never Felt Like This,Dani Corbalan,Never Felt Like This,0th4OwdkrNVNSrYKE3XdNK,0.706,0.714,0.0,-9.979,0.0,0.0723,0.182,0.00112,0.135,0.21,119.994,5Tog6nk7cWGtNQKkaPnOju,5Tog6nk7cWGtNQKkaPnOju,spotify:track:5Tog6nk7cWGtNQKkaPnOju,spotify:track:5Tog6nk7cWGtNQKkaPnOju,https://api.spotify.com/v1/tracks/5Tog6nk7cWGtNQKkaPnOju,4.0,Never Felt Like This,Dani Corbalan,Never Felt Like This,0th4OwdkrNVNSrYKE3XdNK,161764.0,161764,False,10
City Lights - Radio Edit,Dani Corbalan,City Lights,0HkSxT8s39qo1dOx7cDPOR,0.795,0.564,8.0,-9.398,1.0,0.0307,0.03,0.233,0.0938,0.343,119.993,2ruuDfU8gdO55iIEoly3FY,2ruuDfU8gdO55iIEoly3FY,spotify:track:2ruuDfU8gdO55iIEoly3FY,spotify:track:2ruuDfU8gdO55iIEoly3FY,https://api.spotify.com/v1/tracks/2ruuDfU8gdO55iIEoly3FY,4.0,City Lights - Radio Edit,Dani Corbalan,City Lights,0HkSxT8s39qo1dOx7cDPOR,211000.0,211000,False,10
Love Me Harder,Dani Corbalan,Love Me Harder,7diqZcr2Kzu1GHLEqrcetb,0.726,0.642,8.0,-8.421,0.0,0.042,0.0167,0.00544,0.186,0.305,120.013,60pNijNs0iXnnNbPieBOPZ,60pNijNs0iXnnNbPieBOPZ,spotify:track:60pNijNs0iXnnNbPieBOPZ,spotify:track:60pNijNs0iXnnNbPieBOPZ,https://api.spotify.com/v1/tracks/60pNijNs0iXnnNbPieBOPZ,4.0,Love Me Harder,Dani Corbalan,Love Me Harder,7diqZcr2Kzu1GHLEqrcetb,261500.0,261500,False,6
Beautiful,Dani Corbalan,Beautiful,0eLpdVEJ7JRwjwKlAdeB3h,0.776,0.851,6.0,-7.777,1.0,0.0378,0.532,0.000911,0.133,0.635,117.998,1XD6OBuBI1tgo3rG8mOmma,1XD6OBuBI1tgo3rG8mOmma,spotify:track:1XD6OBuBI1tgo3rG8mOmma,spotify:track:1XD6OBuBI1tgo3rG8mOmma,https://api.spotify.com/v1/tracks/1XD6OBuBI1tgo3rG8mOmma,4.0,Beautiful,Dani Corbalan,Beautiful,0eLpdVEJ7JRwjwKlAdeB3h,186673.0,186673,False,9
So Cruel - Radio Edit,Dani Corbalan,So Cruel,4fZLH7SXb60qsVZRUX78et,0.726,0.699,10.0,-7.467,0.0,0.0342,0.0226,0.612,0.144,0.269,125.007,5YA5LGqJmpRCj48pPZT0Vw,5YA5LGqJmpRCj48pPZT0Vw,spotify:track:5YA5LGqJmpRCj48pPZT0Vw,spotify:track:5YA5LGqJmpRCj48pPZT0Vw,https://api.spotify.com/v1/tracks/5YA5LGqJmpRCj48pPZT0Vw,4.0,So Cruel - Radio Edit,Dani Corbalan,So Cruel,4fZLH7SXb60qsVZRUX78et,146880.0,146880,False,12
Believe,Dani Corbalan,2022 Album,4hT8Qu9XrcC4FqX8YxukOn,0.764,0.808,7.0,-5.182,0.0,0.112,0.035,0.000263,0.0817,0.499,117.999,5MkwlRrWpKfktbrryRKmSi,5MkwlRrWpKfktbrryRKmSi,spotify:track:5MkwlRrWpKfktbrryRKmSi,spotify:track:5MkwlRrWpKfktbrryRKmSi,https://api.spotify.com/v1/tracks/5MkwlRrWpKfktbrryRKmSi,4.0,Believe,Dani Corbalan,2022 Album,4hT8Qu9XrcC4FqX8YxukOn,201433.0,201433,False,12
Loneliness - Radio Edit,Dani Corbalan,Loneliness,3Tz4sB4U3G6VY91peSaR3B,0.654,0.617,4.0,-9.403,0.0,0.0329,0.0231,0.633,0.35,0.237,120.002,2S3Blkt9pV5uI9xSClRSkJ,2S3Blkt9pV5uI9xSClRSkJ,spotify:track:2S3Blkt9pV5uI9xSClRSkJ,spotify:track:2S3Blkt9pV5uI9xSClRSkJ,https://api.spotify.com/v1/tracks/2S3Blkt9pV5uI9xSClRSkJ,4.0,Loneliness - Radio Edit,Dani Corbalan,Loneliness,3Tz4sB4U3G6VY91peSaR3B,233000.0,233000,False,9
No More Lies,Dani Corbalan,No More Lies,3OgJ5PMVQ7GeDbaxEaGilx,0.809,0.491,11.0,-9.101,0.0,0.0508,0.0012,0.112,0.0325,0.365,120.008,0vPqlAVsv5hmBwgrmfahoc,0vPqlAVsv5hmBwgrmfahoc,spotify:track:0vPqlAVsv5hmBwgrmfahoc,spotify:track:0vPqlAVsv5hmBwgrmfahoc,https://api.spotify.com/v1/tracks/0vPqlAVsv5hmBwgrmfahoc,4.0,No More Lies,Dani Corbalan,No More Lies,3OgJ5PMVQ7GeDbaxEaGilx,453000.0,453000,False,10
Unbelievable - Radio Edit,Dani Corbalan,Unbelievable,3FjDo7eI5ZYuBqU8vTLvMC,0.768,0.704,9.0,-7.167,0.0,0.0493,0.00734,0.0695,0.264,0.963,120.015,3gTUVoKkl4mmEWByqoggmu,3gTUVoKkl4mmEWByqoggmu,spotify:track:3gTUVoKkl4mmEWByqoggmu,spotify:track:3gTUVoKkl4mmEWByqoggmu,https://api.spotify.com/v1/tracks/3gTUVoKkl4mmEWByqoggmu,4.0,Unbelievable - Radio Edit,Dani Corbalan,Unbelievable,3FjDo7eI5ZYuBqU8vTLvMC,228000.0,228000,False,5
Hanuman - Radio Edit,Dani Corbalan,2018 Album,1b5ZvV9LY9Gbz3bZMkhtYR,0.722,0.57,3.0,-9.124,0.0,0.032,0.00451,0.734,0.135,0.415,120.004,1juTWZSEfy0CkvzcjA54LH,1juTWZSEfy0CkvzcjA54LH,spotify:track:1juTWZSEfy0CkvzcjA54LH,spotify:track:1juTWZSEfy0CkvzcjA54LH,https://api.spotify.com/v1/tracks/1juTWZSEfy0CkvzcjA54LH,4.0,Hanuman - Radio Edit,Dani Corbalan,2018 Album,1b5ZvV9LY9Gbz3bZMkhtYR,199500.0,199500,False,7
Tears of a Liar,Dani Corbalan,2021 Album,78iKkpDim5h5KUtxnYb35j,0.725,0.62,6.0,-7.618,0.0,0.0345,0.0058,0.0422,0.107,0.391,122.996,2M5eo9sIgyZy21TFkhgBED,2M5eo9sIgyZy21TFkhgBED,spotify:track:2M5eo9sIgyZy21TFkhgBED,spotify:track:2M5eo9sIgyZy21TFkhgBED,https://api.spotify.com/v1/tracks/2M5eo9sIgyZy21TFkhgBED,4.0,Tears of a Liar,Dani Corbalan,2021 Album,78iKkpDim5h5KUtxnYb35j,145366.0,145365,False,12
I Was Wrong - Radio Edit,Dani Corbalan,I Was Wrong,1Sd9qbeXaetdjNwzTp7wQZ,0.819,0.637,0.0,-7.792,0.0,0.0335,0.104,0.182,0.232,0.274,119.993,0W58CYRgQRjj1PCyqV57VV,0W58CYRgQRjj1PCyqV57VV,spotify:track:0W58CYRgQRjj1PCyqV57VV,spotify:track:0W58CYRgQRjj1PCyqV57VV,https://api.spotify.com/v1/tracks/0W58CYRgQRjj1PCyqV57VV,4.0,I Was Wrong - Radio Edit,Dani Corbalan,I Was Wrong,1Sd9qbeXaetdjNwzTp7wQZ,181000.0,181000,False,11
I'll Be With You - Radio Edit,Dani Corbalan,I'll Be With You,130UPFcUwlbURjzn02Blxe,0.737,0.669,9.0,-8.74,0.0,0.0323,0.000645,0.0111,0.305,0.365,122.005,63Dt4OAp8iaVldLKfAwWOg,63Dt4OAp8iaVldLKfAwWOg,spotify:track:63Dt4OAp8iaVldLKfAwWOg,spotify:track:63Dt4OAp8iaVldLKfAwWOg,https://api.spotify.com/v1/tracks/63Dt4OAp8iaVldLKfAwWOg,4.0,I'll Be With You - Radio Edit,Dani Corbalan,I'll Be With You,130UPFcUwlbURjzn02Blxe,233115.0,233114,False,8
Dance Under the Moonlight,Dani Corbalan,Dance Under the Moonlight,37QpkgUkKUPnNDLO01PcDo,0.722,0.651,0.0,-6.837,1.0,0.0626,0.558,0.29,0.13,0.466,123.995,7zJNI2h6HotETjtiXtQVL3,7zJNI2h6HotETjtiXtQVL3,spotify:track:7zJNI2h6HotETjtiXtQVL3,spotify:track:7zJNI2h6HotETjtiXtQVL3,https://api.spotify.com/v1/tracks/7zJNI2h6HotETjtiXtQVL3,4.0,Dance Under the Moonlight,Dani Corbalan,Dance Under the Moonlight,37QpkgUkKUPnNDLO01PcDo,190719.0,190718,False,8
Ooh La La,Julie Corbalis,Songs in a Bottle,67vEZ1K3MQLmUudWTes9DP,0.724,0.35,2.0,-9.296,1.0,0.0334,0.722,3.27e-05,0.136,0.241,133.268,7hCv6p8tNvYdmfojQgg7eX,7hCv6p8tNvYdmfojQgg7eX,spotify:track:7hCv6p8tNvYdmfojQgg7eX,spotify:track:7hCv6p8tNvYdmfojQgg7eX,https://api.spotify.com/v1/tracks/7hCv6p8tNvYdmfojQgg7eX,4.0,Ooh La La,Julie Corbalis,Songs in a Bottle,67vEZ1K3MQLmUudWTes9DP,258360.0,258360,False,5
Liar - Extended Mix,Dani Corbalan,Liar,794cs8l56dxwCSawDPXRhL,0.826,0.743,9.0,-8.127,1.0,0.118,0.32,0.102,0.0554,0.684,120.001,0yAW8wmZXfWoaLabVBbXfE,0yAW8wmZXfWoaLabVBbXfE,spotify:track:0yAW8wmZXfWoaLabVBbXfE,spotify:track:0yAW8wmZXfWoaLabVBbXfE,https://api.spotify.com/v1/tracks/0yAW8wmZXfWoaLabVBbXfE,4.0,Liar - Extended Mix,Dani Corbalan,Liar,794cs8l56dxwCSawDPXRhL,216129.0,216129,False,20
Dance Under the Moonlight,Dani Corbalan,Dance Under the Moonlight,37QpkgUkKUPnNDLO01PcDo,0.722,0.651,0.0,-6.837,1.0,0.0626,0.558,0.29,0.13,0.466,123.995,7zJNI2h6HotETjtiXtQVL3,7zJNI2h6HotETjtiXtQVL3,spotify:track:7zJNI2h6HotETjtiXtQVL3,spotify:track:7zJNI2h6HotETjtiXtQVL3,https://api.spotify.com/v1/tracks/7zJNI2h6HotETjtiXtQVL3,4.0,Dance Under the Moonlight,Dani Corbalan,Dance Under the Moonlight,37QpkgUkKUPnNDLO01PcDo,190719.0,190718,False,8
Everything You Say,Dani Corbalan,2022 Album,4hT8Qu9XrcC4FqX8YxukOn,0.629,0.858,8.0,-8.479,0.0,0.148,0.161,9.21e-05,0.0885,0.364,122.95,0t8vZQXNe2t2ZqE0vDuOro,0t8vZQXNe2t2ZqE0vDuOro,spotify:track:0t8vZQXNe2t2ZqE0vDuOro,spotify:track:0t8vZQXNe2t2ZqE0vDuOro,https://api.spotify.com/v1/tracks/0t8vZQXNe2t2ZqE0vDuOro,4.0,Everything You Say,Dani Corbalan,2022 Album,4hT8Qu9XrcC4FqX8YxukOn,130290.0,130289,False,8
Perfect - Extended Mix,Dani Corbalan,Perfect,2p3a3zdqIh8kLS0jzmwGaa,0.78,0.348,0.0,-9.62,1.0,0.0395,0.58,0.0538,0.0761,0.689,122.013,04tdz3GPartzwTpOuD820g,04tdz3GPartzwTpOuD820g,spotify:track:04tdz3GPartzwTpOuD820g,spotify:track:04tdz3GPartzwTpOuD820g,https://api.spotify.com/v1/tracks/04tdz3GPartzwTpOuD820g,4.0,Perfect - Extended Mix,Dani Corbalan,Perfect,2p3a3zdqIh8kLS0jzmwGaa,222409.0,222409,False,4
Crying For You,Dani Corbalan,Crying For You,3D8IzWDyNlhwnAGhC5h4bQ,0.48,0.563,11.0,-7.799,0.0,0.0469,0.642,0.804,0.138,0.738,121.724,0Gnl2QhxUj5LPijy1Zoo9g,0Gnl2QhxUj5LPijy1Zoo9g,spotify:track:0Gnl2QhxUj5LPijy1Zoo9g,spotify:track:0Gnl2QhxUj5LPijy1Zoo9g,https://api.spotify.com/v1/tracks/0Gnl2QhxUj5LPijy1Zoo9g,4.0,Crying For You,Dani Corbalan,Crying For You,3D8IzWDyNlhwnAGhC5h4bQ,145404.0,145404,False,9
Falling In Love - Radio Edit,Dani Corbalan,Falling In Love,5pDvZmU2OOgoJcP6wFjWkW,0.786,0.596,6.0,-9.487,0.0,0.0385,0.0249,0.059,0.0846,0.102,124.971,3SDVrFtzzRYYYO6A75t1Fl,3SDVrFtzzRYYYO6A75t1Fl,spotify:track:3SDVrFtzzRYYYO6A75t1Fl,spotify:track:3SDVrFtzzRYYYO6A75t1Fl,https://api.spotify.com/v1/tracks/3SDVrFtzzRYYYO6A75t1Fl,4.0,Falling In Love - Radio Edit,Dani Corbalan,Falling In Love,5pDvZmU2OOgoJcP6wFjWkW,227520.0,227520,False,10
Fire In My Soul,Dani Corbalan,2021 Album,78iKkpDim5h5KUtxnYb35j,0.698,0.889,10.0,-4.541,0.0,0.0456,0.166,0.00172,0.346,0.645,122.015,5o30mUjFfLDs2VtehEZ8Np,5o30mUjFfLDs2VtehEZ8Np,spotify:track:5o30mUjFfLDs2VtehEZ8Np,spotify:track:5o30mUjFfLDs2VtehEZ8Np,https://api.spotify.com/v1/tracks/5o30mUjFfLDs2VtehEZ8Np,4.0,Fire In My Soul,Dani Corbalan,2021 Album,78iKkpDim5h5KUtxnYb35j,178058.0,178058,False,11
Survive,Dani Corbalan,2022 Album,4hT8Qu9XrcC4FqX8YxukOn,0.707,0.786,6.0,-6.572,0.0,0.0364,0.439,0.0159,0.168,0.426,121.97,7xmnRwDjlmIzIQM8UNYLvg,7xmnRwDjlmIzIQM8UNYLvg,spotify:track:7xmnRwDjlmIzIQM8UNYLvg,spotify:track:7xmnRwDjlmIzIQM8UNYLvg,https://api.spotify.com/v1/tracks/7xmnRwDjlmIzIQM8UNYLvg,4.0,Survive,Dani Corbalan,2022 Album,4hT8Qu9XrcC4FqX8YxukOn,177089.0,177089,False,9
They Gonna Lie,Dani Corbalan,They Gonna Lie,4fFDXC2NnujSOtt51c76Bn,0.731,0.774,11.0,-6.677,1.0,0.0418,0.446,0.0125,0.0619,0.587,108.006,7rBK8AoUjDdQhAeVqdrJZG,7rBK8AoUjDdQhAeVqdrJZG,spotify:track:7rBK8AoUjDdQhAeVqdrJZG,spotify:track:7rBK8AoUjDdQhAeVqdrJZG,https://api.spotify.com/v1/tracks/7rBK8AoUjDdQhAeVqdrJZG,4.0,They Gonna Lie,Dani Corbalan,They Gonna Lie,4fFDXC2NnujSOtt51c76Bn,163804.0,163803,False,10
